[2025-03-06 08:51:42.513] [info]  DiscordSplash.signalReady
[2025-03-08 21:59:25.640] [info]  [discord_protos.discord_users.v1.FrecencyUserSettings] Scheduling save from markDirty
[2025-03-08 21:59:25.641] [info]  [discord_protos.discord_users.v1.FrecencyUserSettings] Persisting proto
[2025-03-08 22:06:50.453] [info]  [Spotify] Devices updated for xhigoliluan022: [object Object]
[2025-03-08 22:06:53.418] [info]  [Spotify] Devices updated for xhigoliluan022: 
[2025-03-08 22:08:22.090] [info]  [Spotify] Devices updated for xhigoliluan022: [object Object]
[2025-03-08 22:08:31.281] [info]  [Spotify] Devices updated for xhigoliluan022: 
[2025-03-08 23:07:13.427] [info]  [WindowVisibilityVideoManager] Incoming video enabled changed, incomingVideoEnabled = false
[2025-03-08 23:34:21.917] [info]  [GatewaySocket] [CONNECT] wss://gateway-us-east1-c.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-03-08 23:34:22.130] [info]  [GatewaySocket] [CONNECTED] wss://gateway-us-east1-c.discord.gg/?encoding=etf&v=9&compress=zstd-stream in 212 ms
[2025-03-08 23:34:22.131] [info]  [GatewaySocket] [RESUME] resuming session fbfe29aca325b2fcd0645ac84675664f, seq: 12695
[2025-03-08 23:34:22.429] [info]  [Flux] Dispatching CONNECTION_RESUMED
[2025-03-08 23:34:22.437] [info]  [GatewaySocket] [RESUMED] took 519ms, replayed 0 events, new seq: 12697
[2025-03-09 00:41:25.847] [info]  [MessageActionCreators] Fetching messages for 1338955552939573380 between undefined and undefined. jump={"jumpType":"ANIMATED"}
[2025-03-09 00:41:25.863] [info]  [Routing/Utils] transitionTo - Transitioning to /channels/1333500868884172883/1338955552939573380
[2025-03-09 00:41:26.850] [info]  [WindowVisibilityVideoManager] Incoming video enabled changed, incomingVideoEnabled = true
[2025-03-09 00:41:27.368] [info]  [MessageActionCreators] Fetched 50 messages for 1338955552939573380 isBefore:false isAfter:false
[2025-03-09 00:41:27.381] [info]  [ChannelMessages] loadComplete: resetting state for channelId=1338955552939573380, sending.length=0
[2025-03-09 00:41:56.111] [info]  [MessageActionCreators] Fetching messages for 1338955603489329182 between undefined and undefined. jump={"jumpType":"ANIMATED"}
[2025-03-09 00:41:56.221] [info]  [Routing/Utils] transitionTo - Transitioning to /channels/1333500868884172883/1338955603489329182
[2025-03-09 00:41:56.454] [info]  [MessageActionCreators] Fetched 24 messages for 1338955603489329182 isBefore:false isAfter:false
[2025-03-09 00:41:56.460] [info]  [ChannelMessages] loadComplete: resetting state for channelId=1338955603489329182, sending.length=0
[2025-03-09 00:42:00.419] [info]  [MessageActionCreators] Fetching messages for 1338955272839889016 between undefined and undefined. jump={"jumpType":"ANIMATED"}
[2025-03-09 00:42:00.507] [info]  [Routing/Utils] transitionTo - Transitioning to /channels/1333500868884172883/1338955272839889016
[2025-03-09 00:42:00.682] [info]  [MessageActionCreators] Fetched 17 messages for 1338955272839889016 isBefore:false isAfter:false
[2025-03-09 00:42:00.687] [info]  [ChannelMessages] loadComplete: resetting state for channelId=1338955272839889016, sending.length=0
[2025-03-09 00:42:07.347] [info]  [MessageActionCreators] Fetching messages for 1338955211393208470 between undefined and undefined. jump={"jumpType":"ANIMATED"}
[2025-03-09 00:42:07.444] [info]  [Routing/Utils] transitionTo - Transitioning to /channels/1333500868884172883/1338955211393208470
[2025-03-09 00:42:07.666] [info]  [MessageActionCreators] Fetched 50 messages for 1338955211393208470 isBefore:false isAfter:false
[2025-03-09 00:42:07.674] [info]  [ChannelMessages] loadComplete: resetting state for channelId=1338955211393208470, sending.length=0
[2025-03-09 00:42:15.262] [info]  [Routing/Utils] transitionTo - Transitioning to /channels/1333500868884172883/1338955552939573380
[2025-03-09 00:42:29.626] [warn]  [ComponentDispatchUtils] ComponentDispatch.subscribe: Attempting to add a duplicate listener POPOUT_CLOSE
[2025-03-09 00:42:41.241] [warn]  Unable to determine render window for element [object HTMLDocument]
[2025-03-09 00:42:53.374] [warn]  Unable to determine render window for element [object HTMLDocument]
[2025-03-09 00:43:00.150] [error] Uncaught (in promise) AbortError: The play() request was interrupted by a call to pause(). https://goo.gl/LdLk22
[2025-03-09 00:43:52.432] [info]  [WindowVisibilityVideoManager] Incoming video enabled changed, incomingVideoEnabled = false
[2025-03-09 00:57:16.690] [info]  [Spotify] Updated account access token: xhigoliluan022
[2025-03-09 00:57:16.736] [info]  [Spotify] Devices updated for xhigoliluan022: [object Object]
[2025-03-09 00:57:17.095] [info]  [Spotify] Updated account access token: xhigoliluan022
[2025-03-09 00:57:28.199] [info]  [Spotify] Devices updated for xhigoliluan022: 
[2025-03-09 01:09:08.959] [info]  [GatewaySocket] [CONNECT] wss://gateway-us-east1-c.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-03-09 01:09:09.173] [info]  [GatewaySocket] [CONNECTED] wss://gateway-us-east1-c.discord.gg/?encoding=etf&v=9&compress=zstd-stream in 213 ms
[2025-03-09 01:09:09.174] [info]  [GatewaySocket] [RESUME] resuming session fbfe29aca325b2fcd0645ac84675664f, seq: 21933
[2025-03-09 01:09:09.429] [info]  [Flux] Dispatching CONNECTION_RESUMED
[2025-03-09 01:09:09.450] [info]  [GatewaySocket] [RESUMED] took 490ms, replayed 0 events, new seq: 21934
[2025-03-09 01:09:13.429] [info]  [discord_protos.discord_users.v1.FrecencyUserSettings] Scheduling save from markDirty
[2025-03-09 01:09:13.433] [info]  [discord_protos.discord_users.v1.FrecencyUserSettings] Persisting proto
[2025-03-10 08:44:57.416] [info]  DiscordSplash.signalReady
[2025-03-10 08:44:57.469] [info]  DiscordSplash.onStateUpdate: {"status":"checking-for-updates"}
[2025-03-10 08:44:57.470] [info]  Splash.onStateUpdate: {"status":"checking-for-updates"}
[2025-03-10 08:44:58.416] [info]  Splash.updateCountdownSeconds: undefined
[2025-03-10 08:44:58.726] [info]  DiscordSplash.onStateUpdate: {"status":"launching"}
[2025-03-10 08:44:58.727] [info]  Splash.onStateUpdate: {"status":"launching"}
[2025-03-10 08:44:59.415] [info]  Splash.updateCountdownSeconds: undefined
[2025-03-10 08:44:59.803] [info]  [FAST CONNECT] wss://gateway.discord.gg/?encoding=etf&v=9&compress=zstd-stream, encoding: etf, version: 9
[2025-03-10 08:45:00.396] [info]  Initializing voice engine with audio subsystem: standard
[2025-03-10 08:45:00.415] [info]  Splash.updateCountdownSeconds: undefined
[2025-03-10 08:45:00.963] [info]  [default] [BUILD INFO] Release Channel: stable, Build Number: 375609, Version Hash: 871f03eb6bdb2262d28cc3b496100805906e29df
[2025-03-10 08:45:01.415] [info]  Splash.updateCountdownSeconds: undefined
[2025-03-10 08:45:01.416] [info]  [default] [NATIVE INFO] host 0.0.87, modules: discord_desktop_core: 1, discord_erlpack: 1, discord_spellcheck: 1, discord_utils: 1, discord_voice: 2, discord_zstd: 1, discord_krisp: 1, discord_game_utils: 1, discord_rpc: 1, build: null
[2025-03-10 08:45:01.644] [error] [Spellchecker] sh is not a valid locale.
[2025-03-10 08:45:02.415] [info]  Splash.updateCountdownSeconds: undefined
[2025-03-10 08:45:03.354] [info]  [FAST CONNECT] connected in 3525ms
[2025-03-10 08:45:03.364] [info]  [Spellchecker] Switching to en-US (available)
[2025-03-10 08:45:03.415] [info]  Splash.updateCountdownSeconds: undefined
[2025-03-10 08:45:03.934] [info]  [libdiscore] The answer for life the universe and everything is: 42
[2025-03-10 08:45:04.023] [warn]  [CloudSyncUtils] CloudSync is not supported on this platform
[2025-03-10 08:45:04.415] [info]  Splash.updateCountdownSeconds: undefined
[2025-03-10 08:45:04.616] [info]  [GatewaySocket] [CONNECT] wss://gateway.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-03-10 08:45:04.617] [info]  [GatewaySocket] [FAST CONNECT] successfully took over websocket, state: [object Object]
[2025-03-10 08:45:04.617] [info]  [GatewaySocket] [CONNECTED] wss://gateway.discord.gg/?encoding=etf&v=9&compress=zstd-stream in 2 ms
[2025-03-10 08:45:04.864] [info]  [RPCServer:WSS] Starting on 6463
[2025-03-10 08:45:04.945] [info]  [RPCServer:IPC] Starting on /run/user/1000/discord-ipc-0
[2025-03-10 08:45:06.564] [info]  [GatewaySocket] [READY] took 1948ms, as 92dedeffd4aa8069c293407bade04cec
[2025-03-10 08:45:06.671] [info]  [Flux] Dispatching CONNECTION_OPEN
[2025-03-10 08:45:06.676] [info]  [DatabaseManager] removing database (user: 341913043724271616, database: undefined)
[2025-03-10 08:45:06.701] [warn]  [NativeDispatchUtils] Tried getting Dispatch instance before instantiated
[2025-03-10 08:45:06.737] [info]  [Spotify] WS Connecting
[2025-03-10 08:45:06.738] [info]  [Spotify] Added account: xhigoliluan022
[2025-03-10 08:45:06.786] [info]  [MessageActionCreators] Fetching messages for 1338955552939573380 between undefined and undefined. jump={"jumpType":"ANIMATED"}
[2025-03-10 08:45:06.852] [info]  [GatewaySocket] [READY_SUPPLEMENTAL] took 2236ms
[2025-03-10 08:45:07.507] [info]  [discord_protos.discord_users.v1.FrecencyUserSettings] Loading proto
[2025-03-10 08:45:07.976] [info]  [MessageActionCreators] Fetched 50 messages for 1338955552939573380 isBefore:false isAfter:false
[2025-03-10 08:45:08.008] [info]  [ChannelMessages] loadComplete: resetting state for channelId=1338955552939573380, sending.length=0
[2025-03-10 08:45:08.532] [info]  [Spotify] Updated account access token: xhigoliluan022
[2025-03-10 08:45:08.879] [info]  [Spotify] WS Connected
[2025-03-10 08:45:08.997] [info]  [Spotify] Devices updated for xhigoliluan022: 
[2025-03-10 08:45:09.028] [info]  [Spotify] Profile updated for xhigoliluan022: isPremium = true
[2025-03-10 08:45:10.679] [error] Access to XMLHttpRequest at 'https://cdn.discordapp.com/changelogs/config_0.json?x=9' from origin 'https://discordapp.com' has been blocked by CORS policy: No 'Access-Control-Allow-Origin' header is present on the requested resource.
[2025-03-10 08:45:10.703] [error] Uncaught (in promise) Error: Request has been terminated
Possible causes: the network is offline, Origin is not allowed by Access-Control-Allow-Origin, the page is being unloaded, etc.
[2025-03-10 08:45:15.016] [info]  [MessageActionCreators] Fetching messages for 1232449669817172078 between undefined and undefined. jump={"jumpType":"ANIMATED"}
[2025-03-10 08:45:15.162] [info]  [Routing/Utils] transitionTo - Transitioning to /channels/1232449669792010311/1232449669817172078
[2025-03-10 08:45:15.744] [info]  [MessageActionCreators] Fetched 50 messages for 1232449669817172078 isBefore:false isAfter:false
[2025-03-10 08:45:15.755] [info]  [ChannelMessages] loadComplete: resetting state for channelId=1232449669817172078, sending.length=0
[2025-03-10 08:45:16.739] [info]  [ReadStateStore] Deleting ReadState 570416065964933141 0 [object Object]
[2025-03-10 08:45:16.856] [info]  [ReadStateStore] Deleting ReadState 1049599987878723635 0 [object Object]
[2025-03-10 08:45:18.505] [info]  [discord_protos.discord_users.v1.FrecencyUserSettings] Scheduling save from markDirty
[2025-03-10 08:45:18.506] [info]  [discord_protos.discord_users.v1.FrecencyUserSettings] Persisting proto
[2025-03-10 08:45:22.458] [info]  [MessageQueue] Queueing message to be sent LogId:3270
[2025-03-10 08:45:22.459] [info]  [MessageQueue] Draining message from queue LogId:3270 QueueLength: 0
[2025-03-10 08:45:22.460] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-03-10 08:45:22.761] [info]  [MessageQueue] Finished draining message from queue LogId:3270 QueueLength: 0
[2025-03-10 08:45:28.812] [info]  [MessageQueue] Queueing message to be sent LogId:1505
[2025-03-10 08:45:28.813] [info]  [MessageQueue] Draining message from queue LogId:1505 QueueLength: 0
[2025-03-10 08:45:28.814] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-03-10 08:45:29.113] [info]  [MessageQueue] Finished draining message from queue LogId:1505 QueueLength: 0
[2025-03-10 08:52:14.185] [info]  [MessageQueue] Queueing message to be sent LogId:8698
[2025-03-10 08:52:14.186] [info]  [MessageQueue] Draining message from queue LogId:8698 QueueLength: 0
[2025-03-10 08:52:14.187] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-03-10 08:52:14.654] [info]  [MessageQueue] Finished draining message from queue LogId:8698 QueueLength: 0
[2025-03-10 08:52:41.203] [info]  [MessageQueue] Queueing message to be sent LogId:4987
[2025-03-10 08:52:41.204] [info]  [MessageQueue] Draining message from queue LogId:4987 QueueLength: 0
[2025-03-10 08:52:41.205] [info]  [MessageQueue] Draining Message Queue with:  0
[2025-03-10 08:52:41.822] [info]  [MessageQueue] Finished draining message from queue LogId:4987 QueueLength: 0
[2025-03-10 09:15:15.218] [info]  [GatewaySocket] [CONNECT] wss://gateway-us-east1-c.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-03-10 09:15:16.135] [info]  [GatewaySocket] [CONNECTED] wss://gateway-us-east1-c.discord.gg/?encoding=etf&v=9&compress=zstd-stream in 918 ms
[2025-03-10 09:15:16.136] [info]  [GatewaySocket] [RESUME] resuming session 92dedeffd4aa8069c293407bade04cec, seq: 981
[2025-03-10 09:15:16.486] [info]  [Flux] Dispatching CONNECTION_RESUMED
[2025-03-10 09:15:16.489] [info]  [GatewaySocket] [RESUMED] took 1271ms, replayed 0 events, new seq: 982
[2025-03-10 10:03:43.276] [error] Uncaught (in promise) AbortError: The play() request was interrupted by a call to pause(). https://goo.gl/LdLk22
[2025-03-10 10:04:19.495] [info]  [WindowVisibilityVideoManager] Incoming video enabled changed, incomingVideoEnabled = false
[2025-03-10 10:06:00.109] [info]  [GatewaySocket] [WS CLOSED] (false, 1006, ) retrying in 2.67 seconds.
[2025-03-10 10:06:00.110] [info]  [Spotify] WS Disconnected. Next retry in 837ms
[2025-03-10 10:06:03.192] [info]  [Spotify] WS Connecting
[2025-03-10 10:06:03.215] [info]  [GatewaySocket] [CONNECT] wss://gateway-us-east1-c.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-03-10 10:06:03.223] [info]  [GatewaySocket] [WS CLOSED] (true, 0, power monitor resumed) retrying immediately.
[2025-03-10 10:06:03.225] [info]  [GatewaySocket] [CONNECT] wss://gateway-us-east1-c.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-03-10 10:06:03.241] [info]  [GatewaySocket] [WS CLOSED] (false, 0, An error with the websocket occurred) retrying in 1.23 seconds.
[2025-03-10 10:06:03.242] [info]  [Spotify] WS Disconnected. Next retry in 1054ms
[2025-03-10 10:06:04.511] [info]  [Spotify] WS Connecting
[2025-03-10 10:06:04.513] [info]  [GatewaySocket] [CONNECT] wss://gateway.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-03-10 10:06:04.518] [info]  [GatewaySocket] [WS CLOSED] (false, 0, An error with the websocket occurred) retrying in 2.99 seconds.
[2025-03-10 10:06:04.522] [info]  [Spotify] WS Disconnected. Next retry in 6668ms
[2025-03-10 10:06:07.512] [info]  [GatewaySocket] [CONNECT] wss://gateway.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-03-10 10:06:07.520] [info]  [GatewaySocket] [WS CLOSED] (false, 0, An error with the websocket occurred) retrying in 6.53 seconds.
[2025-03-10 10:06:11.511] [info]  [Spotify] WS Connecting
[2025-03-10 10:06:11.533] [info]  [Spotify] WS Disconnected. Next retry in 17567ms
[2025-03-10 10:06:14.512] [info]  [GatewaySocket] [CONNECT] wss://gateway.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-03-10 10:06:14.524] [info]  [GatewaySocket] [WS CLOSED] (false, 0, An error with the websocket occurred) retrying in 15.53 seconds.
[2025-03-10 10:06:16.361] [info]  [GatewaySocket] [CONNECT] wss://gateway.discord.gg, encoding: etf, version: 9, compression: zstd-stream
[2025-03-10 10:06:17.244] [info]  [GatewaySocket] [CONNECTED] wss://gateway.discord.gg/?encoding=etf&v=9&compress=zstd-stream in 884 ms
[2025-03-10 10:06:17.245] [info]  [GatewaySocket] [RESUME] resuming session 92dedeffd4aa8069c293407bade04cec, seq: 2884
[2025-03-10 10:06:18.516] [info]  [Flux] Dispatching CONNECTION_RESUMED
[2025-03-10 10:06:18.518] [info]  [GatewaySocket] [RESUMED] took 2159ms, replayed 0 events, new seq: 2893
[2025-03-10 10:06:29.511] [info]  [Spotify] WS Connecting
[2025-03-10 10:06:30.290] [info]  [Spotify] Updated account access token: xhigoliluan022
[2025-03-10 10:06:30.600] [info]  [Spotify] WS Connected
[2025-03-10 10:06:30.681] [info]  [Spotify] Devices updated for xhigoliluan022: 
[2025-03-10 10:06:30.712] [info]  [Spotify] Profile updated for xhigoliluan022: isPremium = true
[2025-03-10 10:48:29.843] [info]  [Spotify] Devices updated for xhigoliluan022: [object Object]
[2025-03-10 10:48:42.643] [info]  [Spotify] Devices updated for xhigoliluan022: 
[2025-03-10 11:22:33.840] [info]  [WindowVisibilityVideoManager] Incoming video enabled changed, incomingVideoEnabled = true
